Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,"ВВП на душу населения в ценах и ППС (США) текущего года, долл. США"
Lithuania,LTU,2012,14.349487,0.950419,6.759872,5.937292,0.395191,0.232871,0.073841,4.68426,24567
Lithuania,LTU,2013,13.355973,1.091504,6.551776,4.914412,0.460789,0.265389,0.072103,4.410548,26563
Lithuania,LTU,2014,13.108084,0.922524,6.80997,4.634943,0.400828,0.251207,0.088612,4.376763,28006
Lithuania,LTU,2015,13.319679,0.735889,7.132157,4.648749,0.518315,0.207193,0.077377,4.494175,28854
Lithuania,LTU,2016,13.351177,0.748809,7.677032,4.148532,0.452401,0.250769,0.073634,4.551011,30773
Lithuania,LTU,2017,13.571834,0.801037,7.763691,4.278543,0.450351,0.224225,0.053986,4.672772,33592
Lithuania,LTU,2018,13.691349,0.85889,8.078841,3.949079,0.511329,0.253596,0.039615,4.760341,36492
Lithuania,LTU,2019,13.923306,0.800845,8.192743,4.081111,0.578055,0.233942,0.036609,4.886943,40564
Lithuania,LTU,2020,13.653155,0.621598,8.021318,4.242133,0.556685,0.18161,0.02981,4.841086,41263
Lithuania,LTU,2021,13.880837,0.731517,8.376843,4.00437,0.556685,0.18161,0.02981,4.981189,45897
Luxembourg,LUX,1995,9.151729,2.704531,4.60279,1.342809,0.434228,0.000033,0.067338,22.450794,38237
Luxembourg,LUX,1996,9.201614,2.459654,4.785672,1.461488,0.428195,0.000036,0.066568,22.269046,39685
Luxembourg,LUX,1997,8.55397,1.541343,5.012945,1.491388,0.442133,0.000037,0.066124,20.443941,42437
Luxembourg,LUX,1998,7.675949,0.420315,5.257356,1.495254,0.443924,0.000038,0.059061,18.12186,44215
Luxembourg,LUX,1999,8.127875,0.44378,5.6056,1.546433,0.465497,0.000039,0.066526,18.930695,49745
Luxembourg,LUX,2000,8.709963,0.470808,6.070173,1.609222,0.491553,0.00004,0.068167,19.994039,55038
Luxembourg,LUX,2001,9.207531,0.471383,6.459309,1.780522,0.428556,0.000044,0.067715,20.866925,56099
Luxembourg,LUX,2002,9.983685,0.37087,6.561094,2.540122,0.443254,0.000063,0.068282,22.389311,58513
Luxembourg,LUX,2003,10.45917,0.345734,7.080811,2.575653,0.389217,0.000064,0.06769,23.17303,60116
Luxembourg,LUX,2004,11.829091,0.385448,8.087145,2.859274,0.42747,0.000071,0.069682,25.83967,64636
Luxembourg,LUX,2005,12.087836,0.377213,8.392587,2.829239,0.419627,0.00007,0.0691,26.003176,68708
Luxembourg,LUX,2006,11.920357,0.469509,8.00907,2.958445,0.415402,0.000074,0.067858,25.233396,78829
Luxembourg,LUX,2007,11.31778,0.407653,7.6986,2.731198,0.410291,0.000069,0.069968,23.585195,85004
Luxembourg,LUX,2008,11.184473,0.355641,7.782907,2.594217,0.382386,0.000066,0.069256,22.889217,90863
Luxembourg,LUX,2009,10.638966,0.339359,7.21538,2.658786,0.357914,0.000067,0.06746,21.369049,86797
Luxembourg,LUX,2010,11.202164,0.326491,7.592927,2.842103,0.370656,0.000072,0.069914,22.091948,90242
Luxembourg,LUX,2011,11.102959,0.314884,7.864198,2.464277,0.389215,0.000062,0.070322,21.425763,94278
Luxembourg,LUX,2012,10.867476,0.285579,7.632693,2.500064,0.381119,0.000064,0.067957,20.482064,96536
Luxembourg,LUX,2013,10.325364,0.276175,7.508353,2.115234,0.371564,0.000054,0.053984,19.013092,100560
Luxembourg,LUX,2014,9.828191,0.277324,7.110833,2.006066,0.359823,0.000051,0.074095,17.67441,104917
Luxembourg,LUX,2015,9.347466,0.28822,6.823948,1.829656,0.329477,0.000046,0.07612,16.416113,107927
Luxembourg,LUX,2016,9.089235,0.294294,6.68528,1.681755,0.351368,0.000042,0.076495,15.581073,112955
Luxembourg,LUX,2017,9.261198,0.282571,6.874153,1.656906,0.370699,0.000042,0.076827,15.531547,114862
Luxembourg,LUX,2018,9.566671,0.267196,7.243558,1.60891,0.369492,0.000041,0.077475,15.736909,116474
Luxembourg,LUX,2019,9.751728,0.274406,7.395905,1.608057,0.394793,0.000041,0.078527,15.729279,121073
Luxembourg,LUX,2020,8.096513,0.237493,5.94124,1.469367,0.399139,0.000037,0.049238,12.843474,121925
Luxembourg,LUX,2021,8.354555,0.20919,6.125559,1.571392,0.399139,0.000037,0.049238,13.067857,136543
North Macedonia,MKD,2000,11.995936,8.819248,2.817616,0.124576,0.234496,0,,5.886316,6153
North Macedonia,MKD,2001,11.92632,9.211296,2.297328,0.16488,0.252816,0,,5.808129,6052
North Macedonia,MKD,2002,10.867424,7.892256,2.561136,0.172208,0.241824,0,,5.263345,6395
North Macedonia,MKD,2003,11.226496,8.239361,2.528985,0.150273,0.307876,0,,5.420438,6609
North Macedonia,MKD,2004,11.105584,8.076455,2.596919,0.135523,0.296686,0,,5.349835,7230
North Macedonia,MKD,2005,11.178864,8.002176,2.682048,0.142896,0.351744,0,,5.377913,7972
North Macedonia,MKD,2006,10.834448,7.448912,2.865248,0.153888,0.3664,0,,5.206179,8890
North Macedonia,MKD,2007,9.383504,5.723168,3.09608,0.194192,0.370064,0,,4.503748,9639
North Macedonia,MKD,2008,9.295568,5.93568,2.777312,0.223504,0.359072,0,,4.455684,10924
North Macedonia,MKD,2009,8.59208,5.278411,2.811487,0.146623,0.35556,0,,4.111462,11526
North Macedonia,MKD,2010,8.50048,5.222613,2.743154,0.219745,0.314968,0,,4.05978,11994
North Macedonia,MKD,2011,9.19664,5.818432,2.76632,0.252816,0.359072,0,,4.385411,12421
North Macedonia,MKD,2012,8.734976,5.525312,2.700368,0.260144,0.249152,0,,4.160547,12726
North Macedonia,MKD,2013,7.771344,4.558016,2.634416,0.296784,0.282128,0,,3.696741,13663
North Macedonia,MKD,2014,7.459904,4.316192,2.634416,0.252816,0.25648,0,,3.543408,14485
North Macedonia,MKD,2015,7.020224,3.746317,2.779525,0.230712,0.26367,0,,3.330337,15038
North Macedonia,MKD,2016,6.987248,3.436832,2.854256,0.362736,0.333424,0,,3.311184,16457
North Macedonia,MKD,2017,7.503872,3.814224,2.872576,0.465328,0.351744,0,,3.553005,17161
North Macedonia,MKD,2018,7.031216,3.405631,2.837415,0.428912,0.359259,0,,3.326826,18460
North Macedonia,MKD,2019,7.994848,4.04872,3.092416,0.501968,0.351744,0,,3.781543,20222
North Macedonia,MKD,2020,6.649502,2.77899,2.945478,0.57329,0.351744,0,,3.149822,19928
North Macedonia,MKD,2021,6.851552,2.393694,3.383253,0.722861,0.351744,0,,3.257478,22143
Malta,MLT,1995,2.43942,0.123063,2.314764,0.000083,0,0,0.00151,6.388442,14186
Malta,MLT,1996,2.550535,0.000046,2.549043,0.000046,0,0,0.0014,6.620141,14922
Malta,MLT,1997,2.556728,0.000074,2.555043,0.000074,0,0,0.001537,6.575286,15769
Malta,MLT,1998,2.513582,0.000067,2.512485,0.000067,0,0,0.000963,6.404308,16548
Malta,MLT,1999,2.591822,0.000046,2.591454,0.000046,0,0,0.000275,6.545287,17261
Malta,MLT,2000,2.507257,0.000029,2.506987,0.000029,0,0,0.000213,6.280514,18394
Malta,MLT,2001,2.647718,0.000068,2.647381,0.000068,0,0,0.000201,6.583891,18431
Malta,MLT,2002,2.687784,0.000057,2.687472,0.000057,0,0,0.000198,6.64144,19527
Malta,MLT,2003,2.960534,0.000032,2.960341,0.000032,0,0,0.000129,7.275486,20809
Malta,MLT,2004,2.819964,0.000052,2.819677,0.000052,0,0,0.000182,6.898184,21562
Malta,MLT,2005,2.644672,0.000086,2.644444,0.000086,0,0,0.000057,6.44715,22221
Malta,MLT,2006,2.661658,0.000031,2.661416,0.000031,0,0,0.000179,6.472951,23222
Malta,MLT,2007,2.731301,0.000034,2.731167,0.000034,0,0,0.000067,6.628069,25006
Malta,MLT,2008,2.739894,0.00002,2.739808,0.00002,0,0,0.000046,6.627691,26645
Malta,MLT,2009,2.527633,0.000032,2.527458,0.000032,0,0,0.000111,6.083351,26759
Malta,MLT,2010,2.589131,0.000032,2.588882,0.000032,0,0,0.000185,6.182926,28908
Malta,MLT,2011,2.577198,0.000043,2.576937,0.000043,0,0,0.000175,6.084453,29418
Malta,MLT,2012,2.726207,0.000011,2.725283,0.000011,0,0,0.000901,6.341387,30736
Malta,MLT,2013,2.37919,0.000011,2.37663,0.000011,0,0,0.002538,5.437838,33105
Malta,MLT,2014,2.364387,0.000023,2.361862,0.000023,0,0,0.002478,5.296079,35172
Malta,MLT,2015,1.665291,0.000023,1.663359,0.000023,0,0,0.001886,3.647323,38363
Malta,MLT,2016,1.356353,0.000012,1.355205,0.000012,0,0,0.001125,2.900018,40992
Malta,MLT,2017,1.530878,0.000012,0.978233,0.552342,0,0,0.000291,3.192676,45735
Malta,MLT,2018,1.546948,0.000012,0.865988,0.680744,0,0,0.000204,3.146851,48130
Malta,MLT,2019,1.649193,0.000011,0.940833,0.708166,0,0,0.000183,3.274579,51326
Malta,MLT,2020,1.599576,0,0.863125,0.736261,0,0,0.000191,3.103816,49985
Malta,MLT,2021,1.724154,0,0.880683,0.84328,0,0,0.000191,3.273205,56847
Montenegro,MNE,2006,2.062832,1.256752,0.80608,0,0,0,,3.261162,10443
Montenegro,MNE,2007,2.055504,1.024081,1.031423,0,0,0,,3.252776,12453
Montenegro,MNE,2008,2.605104,1.511694,1.09341,0,0,0,,4.125486,13802
Montenegro,MNE,2009,1.681776,0.817072,0.864704,0,0,0,,2.664487,12970
Montenegro,MNE,2010,2.421904,1.623152,0.798752,0,0,0,,3.837932,13614
Montenegro,MNE,2011,2.407248,1.677001,0.730247,0,0,0,,3.810215,14347
Montenegro,MNE,2012,2.213056,1.505904,0.707152,0,0,0,,3.495857,13793
Montenegro,MNE,2013,2.150768,1.452134,0.698634,0,0,0,,3.392668,14692
Montenegro,MNE,2014,2.1068,1.417968,0.688832,0,0,0,,3.321488,15276
Montenegro,MNE,2015,2.238704,1.494912,0.743792,0,0,0,,3.531268,16096
Montenegro,MNE,2016,2.0152,1.183472,0.831728,0,0,0,,3.182243,18030
Montenegro,MNE,2017,2.103136,1.201792,0.901344,0,0,0,,3.325442,19356
Montenegro,MNE,2018,2.39992,1.421632,0.978288,0,0,0,,3.800619,21083
Montenegro,MNE,2019,2.476864,1.454608,1.022256,0,0,0,,3.92906,23705
Montenegro,MNE,2020,2.451262,1.495241,0.956021,0,0,0,,3.89678,20624
Montenegro,MNE,2021,1.751386,0.786839,0.964547,0,0,0,,2.789458,23689
Netherlands,NLD,1995,172.300139,34.700636,54.31781,81.002937,0.428,0.552218,1.298538,11.154518,23465
Netherlands,NLD,1996,181.452353,33.335746,56.049372,89.999535,0.316,0.496063,1.255637,11.677511,24556
Netherlands,NLD,1997,174.492784,32.503294,55.777552,84.033286,0.376,0.605919,1.196732,11.164034,26055
Netherlands,NLD,1998,175.461134,33.327229,57.123327,82.968774,0.432,0.418615,1.191189,11.159808,27747
Netherlands,NLD,1999,169.934487,29.306972,57.675752,81.017392,0.517,0.308082,1.109287,10.746854,29316
Netherlands,NLD,2000,171.08223,30.686524,57.505653,80.976666,0.469,0.351173,1.093214,10.760474,31887
Netherlands,NLD,2001,176.207519,32.697145,58.553544,83.049307,0.478,0.254374,1.175148,11.025625,33263
Netherlands,NLD,2002,175.567735,32.950344,57.659065,82.163868,0.48879,1.202153,1.103515,10.934004,34568
Netherlands,NLD,2003,179.005305,34.033139,59.532832,82.767751,0.433922,1.126542,1.111118,11.099329,34291
Netherlands,NLD,2004,180.891772,33.535617,59.591936,85.119637,0.445866,1.08035,1.118365,11.168892,35965
Netherlands,NLD,2005,176.91731,32.289046,59.333386,82.548924,0.420721,1.16135,1.163883,10.879298,37778
Netherlands,NLD,2006,172.092066,30.71523,58.684183,80.002788,0.399936,1.147247,1.142681,10.54119,41217
Netherlands,NLD,2007,171.874012,33.032612,58.610383,77.470827,0.402967,1.210913,1.14631,10.485729,44204
Netherlands,NLD,2008,174.853119,32.019459,59.06152,81.202184,0.398937,0.999787,1.171231,10.622414,46713
Netherlands,NLD,2009,169.529326,29.412825,55.784963,81.738632,0.416211,1.126938,1.049755,10.252007,44937
Netherlands,NLD,2010,181.526727,30.421527,56.975204,91.539417,0.348186,1.134279,1.108113,10.924081,45307
Netherlands,NLD,2011,168.25966,29.621894,56.387928,79.728368,0.350955,0.976545,1.19397,10.074541,47004
Netherlands,NLD,2012,164.688781,31.877189,54.298709,76.114865,0.308087,0.86375,1.226182,9.811489,47653
Netherlands,NLD,2013,164.674489,32.443575,52.668465,76.947365,0.274032,1.137257,1.203794,9.762913,49623
Netherlands,NLD,2014,157.655585,35.796986,52.198939,67.011159,0.282303,1.091804,1.274395,9.298976,49751
Netherlands,NLD,2015,164.142511,43.545755,51.888597,66.148062,0.249424,1.037323,1.273351,9.632151,50970
Netherlands,NLD,2016,164.862023,40.067734,53.200643,68.948127,0.23898,1.103562,1.302977,9.627258,53163
Netherlands,NLD,2017,162.493965,36.032114,52.933151,70.730035,0.297969,1.117856,1.382841,9.443372,56039
Netherlands,NLD,2018,158.62784,32.532565,53.609722,69.856876,0.220412,1.101209,1.307055,9.176643,58818
Netherlands,NLD,2019,153.032807,25.30793,52.999956,72.47401,0.006337,1.062042,1.182532,8.813598,62345
Netherlands,NLD,2020,137.849518,16.994711,48.155713,70.666977,0,0.931461,1.100655,7.906683,62595
Netherlands,NLD,2021,141.045431,23.00083,47.937075,68.082747,0.006337,0.925194,1.093249,8.058958,68574
Norway,NOR,1990,35.097,3.6886,20.3444,7.503,0.634,1.911,1.016,8.27472,18451
Norway,NOR,1991,33.535,3.264,19.529,7.829,0.592,1.395,0.926,7.868866,19566
Norway,NOR,1992,34.455,3.2928,19.8172,8.337,0.653,1.386,0.969,8.038213,20611
Norway,NOR,1993,36,3.7012,20.1958,8.722,0.838,1.599,0.944,8.348811,21569
Norway,NOR,1994,37.905,4.0688,20.9362,9.424,0.845,1.677,0.954,8.740693,23010
Norway,NOR,1995,38.508,4.138,21.371,9.397,0.875,1.813,0.914,8.833764,24345
Norway,NOR,1996,41.572,4.1404,23.4396,10.118,0.863,2.058,0.953,9.488431,26818
Norway,NOR,1997,41.734,4.2116,23.1564,10.551,0.922,1.925,0.968,9.473897,28604
Norway,NOR,1998,41.871,4.4166,23.8064,9.859,0.9,1.996,0.893,9.44857,28201
Norway,NOR,1999,42.636,4.401,24.332,9.615,0.892,2.61,0.786,9.555543,30573
Norway,NOR,2000,42.147,4.323,22.388,11.038,0.89,2.759,0.749,9.38484,36986
Norway,NOR,2001,43.526,3.938,23.368,12.124,0.853,2.372,0.871,9.642978,37831
Norway,NOR,2002,42.592,3.4334,23.3666,12.296,0.875,1.912,0.709,9.385304,38058
Norway,NOR,2003,43.98,3.2838,24.4602,13.018,0.904,1.777,0.537,9.63448,38683
Norway,NOR,2004,44.307,3.669,24.115,13.592,0.716,1.71,0.505,9.648926,42672
Norway,NOR,2005,43.342,3.3192,23.7148,13.423,0.78,1.587,0.518,9.374707,47970
Norway,NOR,2006,43.926,2.7456,24.8194,13.598,0.805,1.426,0.532,9.424812,54365
Norway,NOR,2007,45.666,3.1094,24.4526,13.915,0.869,2.824,0.496,9.697286,56183
Norway,NOR,2008,44.795,3.2674,23.6836,14.085,0.833,2.363,0.563,9.394508,62076
Norway,NOR,2009,43.225,2.3524,23.2376,14.787,0.842,1.513,0.493,8.951637,55615
Norway,NOR,2010,45.691,3.0824,24.5326,15.04,0.754,1.565,0.717,9.345192,58223
Norway,NOR,2011,44.791,3.2186,24.2994,14.358,0.749,1.551,0.615,9.043046,62461
Norway,NOR,2012,44.3,3.1912,24.2918,14.081,0.725,1.423,0.588,8.827211,65769
Norway,NOR,2013,44.586,3.2928,24.5282,13.902,0.731,1.511,0.621,8.776486,67373
Norway,NOR,2014,45.046,3.527,24.099,14.645,0.727,1.408,0.64,8.768199,66335
Norway,NOR,2015,45.59,3.4284,23.8906,15.506,0.672,1.522,0.571,8.784381,60738
Norway,NOR,2016,44.765,3.5496,23.3674,15.142,0.684,1.467,0.555,8.549219,59263
Norway,NOR,2017,44.242,3.6428,22.6962,15.504,0.766,1.105,0.528,8.383981,64589
Norway,NOR,2018,44.393,3.5268,23.2112,15.297,0.73,1.079,0.549,8.357249,70253
Norway,NOR,2019,42.784,3.5468,21.9492,15.047,0.722,0.957,0.562,8.000156,70938
Norway,NOR,2020,41.196,3.6024,21.1856,14.317,0.725,0.83,0.536,7.657997,67117
Norway,NOR,2021,40.918553,4.1776,21.477984,12.672833,0.701255,1.51886,0.37002,7.565853,88989
Poland,POL,1995,362.892258,282.564664,46.840104,19.090838,6.666458,2.914072,4.816122,9.449832,7774
Poland,POL,1996,377.577851,293.186095,51.101035,19.810367,6.218924,2.496704,4.764726,9.832396,8380
Poland,POL,1997,367.524628,277.515809,53.963269,21.004011,6.738931,3.200919,5.101689,9.571919,9049
Poland,POL,1998,339.365274,251.777222,52.900712,20.62515,6.334246,2.707425,5.020518,8.842245,9614
Poland,POL,1999,329.552343,239.662917,55.029757,20.427941,6.177662,3.531444,4.722623,8.592171,10183
Poland,POL,2000,317.719195,228.82677,52.835995,21.837939,6.114182,3.381858,4.722451,8.251497,10720
Poland,POL,2001,313.849975,226.15207,52.767787,22.634715,4.956938,2.870287,4.468178,8.117608,11176
Poland,POL,2002,306.610293,219.897194,52.163626,22.422074,4.670148,3.011544,4.445709,7.933514,11841
Poland,POL,2003,319.624035,226.405784,55.62442,24.832386,4.565827,3.563711,4.631908,8.275799,12334
Poland,POL,2004,324.436208,226.42371,58.819748,26.562927,5.070056,2.7137,4.846068,8.405945,13416
Poland,POL,2005,323.409481,222.637677,60.430283,27.40146,5.057142,3.387098,4.49582,8.383716,13937
Poland,POL,2006,337.317578,232.308065,63.02652,27.630416,5.983742,3.975612,4.393222,8.750772,15212
Poland,POL,2007,336.731479,227.707322,66.011381,27.91074,7.050407,3.610941,4.440688,8.741306,16836
Poland,POL,2008,330.485117,220.472084,67.229893,28.134334,6.692993,3.5755,4.380313,8.57893,18377
Poland,POL,2009,316.868513,209.073544,67.927146,27.273393,5.757238,2.872266,3.964926,8.218549,19289
Poland,POL,2010,334.916988,220.927198,70.862728,29.134715,6.221494,3.488797,4.282057,8.677201,20993
Poland,POL,2011,334.337154,218.378981,70.530176,29.325019,7.379394,4.021527,4.702057,8.656909,22816
Poland,POL,2012,326.734935,214.039885,67.269441,30.558497,6.384301,4.211888,4.270922,8.458965,23731
Poland,POL,2013,322.651181,214.314382,62.579292,30.803979,5.874228,4.801655,4.277644,8.357247,24439
Poland,POL,2014,310.3191,202.997324,62.288999,29.463594,6.456416,4.702019,4.410747,8.043132,25463
Poland,POL,2015,313.455719,201.647484,65.701021,30.634032,6.341808,4.746858,4.384515,8.130484,26999
Poland,POL,2016,324.381233,202.098996,73.97804,32.419593,6.529685,4.553509,4.80141,8.418465,28370
Poland,POL,2017,337.734951,203.597988,83.588319,34.129784,6.996488,4.663026,4.759346,8.764866,30180
Poland,POL,2018,337.048486,198.827006,86.610586,34.283403,7.655328,4.83544,4.836724,8.74963,32361
Poland,POL,2019,318.487666,177.935008,88.158063,35.490788,7.692452,4.343708,4.867646,8.273782,35899
Poland,POL,2020,303.523082,164.234621,85.531578,36.764228,7.690636,4.225053,5.076966,7.898412,37438
Poland,POL,2021,328.579763,179.501978,91.709086,40.570439,7.496242,4.225053,5.076966,8.577376,41069
Portugal,PRT,1995,54.524438,14.593637,34.587851,0.784449,3.462061,0.417386,0.679054,5.424644,14397
Portugal,PRT,1996,51.815227,13.549647,32.903695,0.925162,3.387741,0.367423,0.681559,5.136504,14916
Portugal,PRT,1997,54.69441,13.732245,35.041931,1.139971,3.560889,0.469798,0.749576,5.398958,15786
Portugal,PRT,1998,59.247501,12.306749,39.699507,2.457601,3.536812,0.441168,0.805665,5.820325,16687
Portugal,PRT,1999,66.899642,14.90889,40.469259,6.465323,3.827131,0.384496,0.844542,6.537401,17718
Portugal,PRT,2000,65.685547,15.014825,39.893774,5.727495,3.809088,0.346334,0.894031,6.37685,18879
Portugal,PRT,2001,65.237192,12.713208,41.27162,6.281993,3.62694,0.42826,0.915171,6.289851,19531
Portugal,PRT,2002,69.643312,13.719936,43.320042,7.374404,3.910193,0.418853,0.899884,6.676626,20357
Portugal,PRT,2003,64.53789,12.987083,39.275322,7.331631,3.616072,0.467181,0.8606,6.162109,20852
Portugal,PRT,2004,67.385154,13.093647,39.758336,9.148407,4.003886,0.482425,0.898453,6.416704,21478
Portugal,PRT,2005,69.717987,13.076151,41.499566,9.615703,4.08763,0.563221,0.875717,6.625097,22725
Portugal,PRT,2006,64.923915,13.0815,37.360884,9.091098,4.000136,0.535567,0.854731,6.157458,24683
Portugal,PRT,2007,62.437402,11.445835,35.601301,9.74982,4.165778,0.553991,0.920677,5.909526,25739
Portugal,PRT,2008,60.106794,9.84923,34.291808,10.494898,4.01164,0.503987,0.95523,5.680656,26666
Portugal,PRT,2009,57.20748,10.750165,32.212018,9.719734,3.222528,0.468925,0.83411,5.401343,26458
Portugal,PRT,2010,53.001358,6.439521,31.368891,10.485697,3.376286,0.565696,0.765266,5.005605,27295
Portugal,PRT,2011,51.801576,8.646575,28.479407,10.508884,2.813218,0.522818,0.830675,4.903211,26760
Portugal,PRT,2012,49.959709,11.149684,25.619881,9.096887,2.550351,0.607053,0.935853,4.74808,26435
Portugal,PRT,2013,48.163477,10.205903,24.992933,8.107207,2.814234,1.183616,0.859584,4.602543,27922
Portugal,PRT,2014,47.945815,10.327998,25.009264,7.642641,3.095988,1.015642,0.854281,4.606466,28713
Portugal,PRT,2015,52.270289,12.57497,25.646109,9.110765,2.921236,1.139333,0.877875,5.042749,29548
Portugal,PRT,2016,50.442234,10.831652,25.576533,9.819985,2.297052,1.065741,0.851272,4.881781,31494
Portugal,PRT,2017,55.210185,12.406546,25.948,12.305273,2.530625,1.144149,0.875594,5.356296,32844
Portugal,PRT,2018,51.459107,10.388611,25.514011,11.325774,2.250869,1.047843,0.931998,5.000965,34725
Portugal,PRT,2019,47.618826,5.039867,26.152698,12.157955,2.225102,1.133223,0.909982,4.627714,37616
Portugal,PRT,2020,41.799894,2.430948,23.215232,11.992691,2.309659,1.012769,0.838594,4.058955,35663
Portugal,PRT,2021,40.797216,1.101646,23.885778,11.648769,2.309659,1.012769,0.838594,3.964704,38487
Moldova,MDA,2010,4.830905,0.326096,2.172752,1.982224,0.349833,0,,1.313393,5139
Moldova,MDA,2011,4.944974,0.333424,2.268016,1.916272,0.427262,0,,1.375466,5554
Moldova,MDA,2012,4.765682,0.414032,2.084816,1.824672,0.442161,0,,1.358831,5897
Moldova,MDA,2013,4.899358,0.553264,2.147104,1.72208,0.47691,0,,1.434016,6691
Moldova,MDA,2014,4.758816,0.3664,2.176416,1.751392,0.464608,0,,1.425505,6945
Moldova,MDA,2015,4.78176,0.369781,2.288247,1.680488,0.443244,0,,1.459015,7339
Moldova,MDA,2016,4.903671,0.278673,2.464057,1.72704,0.433902,0,,1.52046,8149
Moldova,MDA,2017,5.220511,0.40304,2.553808,1.725744,0.537919,0,,1.641409,8735
Moldova,MDA,2018,5.44545,0.307776,2.667392,1.875968,0.594314,0,,1.733206,9063
Moldova,MDA,2019,5.490665,0.366648,2.753524,1.734244,0.636249,0,,1.765776,10080
Moldova,MDA,2020,5.250277,0.3613,2.423479,1.829249,0.636249,0,,1.701957,8837
Moldova,MDA,2021,5.60151,0.416131,2.612844,1.936286,0.636249,0,,1.829658,10116
Romania,ROU,1995,125.582627,42.040789,34.162422,44.146993,3.145841,1.075532,1.01105,5.573243,5426
Romania,ROU,1996,128.935578,41.608158,38.36387,43.680485,3.200038,1.071196,1.011831,5.751465,5746
Romania,ROU,1997,117.96281,36.999107,40.010753,35.92482,3.004937,1.068657,0.954535,5.292296,5565
Romania,ROU,1998,104.398871,31.031154,34.294587,33.579132,2.915946,1.449456,1.128595,4.710876,5545
Romania,ROU,1999,88.357129,25.417517,27.512696,30.50162,2.644772,1.297546,0.982978,4.009125,5600
Romania,ROU,2000,92.668296,28.864063,28.214697,30.946934,2.65596,0.947427,1.039215,4.227592,5851
Romania,ROU,2001,98.150928,31.046363,32.972433,29.629863,2.768364,0.54924,1.184666,4.502834,6440
Romania,ROU,2002,98.356844,32.00623,30.861979,30.971147,2.642094,0.727342,1.148052,4.5423,7180
Romania,ROU,2003,102.844232,34.889629,29.46376,33.766402,2.650044,0.903872,1.170525,4.787612,7560
Romania,ROU,2004,102.109621,34.631497,30.38041,31.964646,2.99209,0.892852,1.248126,4.796291,8990
Romania,ROU,2005,100.241794,34.4209,29.88505,30.537296,3.174808,1.142686,1.081054,4.752538,9602
Romania,ROU,2006,103.180297,37.060428,28.383535,31.406264,3.65557,1.441323,1.233177,4.934637,11557
Romania,ROU,2007,107.886681,40.941285,29.82,30.721112,4.053975,0.843701,1.506608,5.200804,13703
Romania,ROU,2008,105.851799,39.565137,28.94968,31.130563,4.142664,0.681804,1.381952,5.139059,16782
Romania,ROU,2009,87.002447,31.592474,25.595529,25.237256,3.093074,0.466921,1.017193,4.251006,16632
Romania,ROU,2010,84.632654,28.527538,24.192712,27.503575,2.777893,0.542761,1.088175,4.161877,17357
Romania,ROU,2011,91.754477,33.28569,25.239043,28.386938,3.088841,0.64472,1.109245,4.537744,18804
Romania,ROU,2012,90.239246,30.679977,26.344168,28.172993,3.15025,0.844676,1.047182,4.481239,19805
Romania,ROU,2013,78.929516,24.662333,24.581253,25.140401,2.694533,0.840191,1.010806,3.933388,19673
Romania,ROU,2014,78.453481,24.429036,25.221774,24.069464,2.943946,0.547703,1.241558,3.923491,20625
Romania,ROU,2015,77.996265,24.681829,24.569336,23.467765,3.337467,0.784386,1.155481,3.918213,21623
Romania,ROU,2016,77.011532,21.990651,26.422873,23.366268,3.181003,0.834752,1.215986,3.8899,23900
Romania,ROU,2017,80.042942,21.839268,28.420121,24.39213,3.310254,0.775684,1.305486,4.06333,26937
Romania,ROU,2018,80.516214,20.694593,28.730236,25.411728,3.504827,0.86052,1.31431,4.106549,29367
Romania,ROU,2019,77.030616,18.309118,29.697703,23.158258,3.828019,0.86164,1.175876,3.945389,33386
Romania,ROU,2020,74.138009,14.234452,29.22042,25.117993,3.901027,0.793885,0.870231,3.813284,34139
Romania,ROU,2021,79.32686,16.450983,31.801002,25.509732,3.901027,0.793885,0.870231,4.104127,37496
Russia,RUS,1998,1464.542998,400.158472,345.452646,673.280615,11.922667,21.848656,11.879941,9.917491,5886
Russia,RUS,1999,1493.155061,406.785689,350.222172,686.404648,13.172502,23.633466,12.936585,10.134326,6370
Russia,RUS,2000,1478.184753,426.448116,317.318002,681.432377,15.112577,23.763752,14.109928,10.066304,7352
Russia,RUS,2001,1514.713521,444.960912,323.090661,693.013366,15.862541,24.348308,13.437733,10.35804,7929
Russia,RUS,2002,1505.520171,423.511292,314.440788,702.371736,17.116161,34.81633,13.263863,10.340812,8657
Russia,RUS,2003,1535.293112,425.152049,308.253748,734.919231,18.666297,34.542749,13.759038,10.59212,9968
Russia,RUS,2004,1541.753926,415.369819,308.719743,742.806465,20.915348,39.637562,14.304989,10.680396,11015
Russia,RUS,2005,1559.08276,416.42276,319.019961,745.182869,22.25603,41.53049,14.67065,10.842018,12734
Russia,RUS,2006,1618.246151,435.960375,334.100059,765.525718,24.544564,42.156652,15.958783,11.289669,16062
Russia,RUS,2007,1618.586183,420.965154,324.906344,777.797181,27.644836,50.867634,16.405034,11.309476,17932
Russia,RUS,2008,1646.969024,449.909183,342.160792,778.187257,23.625365,36.624806,16.461621,11.510299,21718
Russia,RUS,2009,1539.305658,416.977556,321.193282,730.871779,19.746372,38.288005,12.228664,10.752071,20885
Russia,RUS,2010,1626.187553,416.736508,331.844462,792.563304,22.722614,47.870329,14.450336,11.352681,22070
